FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
A,Annual,TUV,Tuvalu,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
A,Annual,TZA,Tanzania,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.02,0.0,0.0,0.02,0.0,0.0,0.01,0.03,0.07,0.39,0.07,0.02,0.17,0.08
A,Annual,UGA,Uganda,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,UKR,Ukraine,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
A,Annual,URY,Uruguay,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.32,0.0,0.09,0.0,0.25,0.04,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.16,0.04,0.09,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.15,0.0,0.0,0.1,0.03,0.0,0.0,0.02,0.18,0.01,0.0,0.0,0.28,0.03,0.0,0.0,0.12,0.0,0.44,0.02,0.74,0.0,0.01,0.0,0.0,0.24,0.0
A,Annual,USA,United States,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.26,0.15,0.2,0.13,0.13,0.1,0.05,0.3,0.28,0.19,1.64,0.61,0.13,0.53,0.19,0.19,0.42,0.37,0.5,0.34,0.45,0.13,0.29,0.35,0.4,0.9,0.42,0.43,1.23,0.77,0.44,0.58,0.28,0.47,0.29,0.61,0.61,0.58,0.33,0.88,2.15,2.31,0.77,0.48,0.35,0.93,1.29,0.85,0.89,1.57,1.29
A,Annual,UZB,Uzbekistan,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.02,0.02,0.0,0.16,0.12,0.84,0.58,0.55,0.1,0.49,0.13,1.08,0.01,2.25,0.67,0.14,0.29,0.13,0.88,0.16,0.16,0.22,0.04,0.37,0.05,0.54,0.05,1.2,0.49,1.07,0.31,0.06,1.89,0.6,0.0,1.96,0.1,0.22,1.33,0.01,0.65,2.06,0.19,0.16,0.28,2.3,0.05,1.49,2.33,2.1,0.22
A,Annual,VCT,St. Vincent and the Grenadines,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,VEN,"Venezuela, RB",WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.01,0.0,0.25,0.04,0.0,0.0,0.08,0.15,0.11,0.11,0.35,0.08,0.09,1.77,0.21,0.02,0.06,1.45,0.49,0.1,0.89,0.65,0.55,0.35,0.42,0.4,0.05,0.76,2.18,0.06,0.07,0.3,0.38,0.59,1.58,2.91,1.29,1.15,0.6,2.39,6.27,1.13,1.73,3.62,3.56,6.47,7.14,1.03,1.12,1.81,3.52
A,Annual,VNM,Viet Nam,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,8.63,4.48,8.02,11.85,5.78,6.45,5.63,12.05,7.94,9.96,9.36,8.67,10.02,16.57,6.85,6.97,8.33,16.4,13.64,7.36,13.09,9.7,12.47,13.07,8.55,11.83,7.65,8.6,26.03,8.8,8.4,12.56,13.91,17.01,11.95,13.07,10.12,14.18,7.74,13.73,25.71,10.13,13.94,17.89,22.4,27.96,28.63,20.53,16.78,33.04,32.38
A,Annual,VUT,Vanuatu,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0
A,Annual,WSM,Samoa,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0
A,Annual,YEM,"Yemen, Rep.",WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,8.85,7.0,8.15,9.75,8.13,7.86,7.53,9.52,8.94,11.08,14.36,13.17,11.3,16.09,9.37,11.9,12.27,16.78,14.95,12.37,14.58,12.59,9.88,14.41,10.72,13.59,14.57,16.51,20.88,15.47,15.0,17.06,12.84,15.03,14.97,24.03,18.12,19.85,18.61,17.34,26.85,23.73,21.37,18.47,18.42,18.9,20.05,22.78,18.11,21.8,20.48
A,Annual,ZAF,South Africa,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.01,0.03,0.04
A,Annual,ZMB,Zambia,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.03,0.01
A,Annual,ZWE,Zimbabwe,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.15,0.0,0.01,0.21,0.11
